instrument_id,name,industry,snapshot_industry,close,change_pct,close_position,volume_multiple,turnover_pct,float_cap_100m,amount_100m,breakout_distance_pct,prior14_high,day_high,day_low,five_day_return_pct,ma5,last_event,last_event_age,last_event_multiple,anchor_date,anchor_low,anchor_margin_pct,events,reset_count,min_post_anchor_close,contraction_days,current_vs_anchor_close_pct,sector_positive_ratio,sector_peer_count,screen_rank,research_score,score_components
600582.SH,天地科技,专用设备,能源及重型设备,4.96,0.6085192697768749,0.8750000000000028,0.6732737002377528,0.6151,205.27400944,1.25478291,-0.8000000000000007,5.0,4.97,4.89,3.7656903765690197,4.934,2026-09-10,4,3.090623468961275,2026-09-10,4.86,2.0576131687242816,1,0,4.87,4,0.4048582995951344,0.8064516129032258,62,126,53.79879459629681,"{'close_strength': 13.12500000000004, 'breakout_proximity': 10.799999999999999, 'recent_signal': 4.2857142857142865, 'price_momentum': 2.680865449628125, 'active_volume': 0.866368501188764, 'industry_breadth': 8.064516129032258, 'turnover': 2.050333333333333, 'float_cap': 3.7890396224000007, 'liquidity': 3.1369572750000003, 'controlled_5d_move': 5}"
002652.SZ,扬子新材,建筑材料,其他建材,4.68,2.6315789473684292,0.7586206896551715,0.4211644648330219,3.3424,23.9645952,0.7947863439999999,-8.055009823182713,5.09,4.75,4.46,-5.263157894736848,4.726,2026-09-09,5,2.1305777502238046,2026-09-08,4.34,7.834101382488479,2,0,4.56,3,1.9607843137254832,0.8823529411764706,17,150,53.59958005268251,"{'close_strength': 11.379310344827573, 'breakout_proximity': 0, 'recent_signal': 2.8571428571428568, 'price_momentum': 6.0526315789473815, 'active_volume': 0, 'industry_breadth': 8.823529411764707, 'turnover': 10, 'float_cap': 10, 'liquidity': 1.9869658599999998, 'controlled_5d_move': 2.5}"
003013.SZ,地铁设计,建筑装饰,工程咨询服务Ⅲ,17.8,0.96426545660806,0.7000000000000005,0.6032882381903975,2.2393,71.7752248,1.5623811042000002,-9.13731495661051,19.59,18.25,16.75,-0.16825574873805538,18.342,2026-09-11,3,2.1169357454591227,2026-09-09,16.6,7.2289156626506035,2,0,17.63,5,-0.16825574873806648,0.8,45,95,53.50377976808448,"{'close_strength': 10.500000000000007, 'breakout_proximity': 0, 'recent_signal': 5.7142857142857135, 'price_momentum': 3.2737757610134333, 'active_volume': 0.5164411909519873, 'industry_breadth': 8.0, 'turnover': 7.464333333333334, 'float_cap': 9.128991008, 'liquidity': 3.9059527605000004, 'controlled_5d_move': 5}"
603578.SH,三星新材,白色家电,家电零部件Ⅲ,13.84,-0.2881844380403509,0.507462686567164,0.9450939257543488,2.5939,24.9614088,0.65017062,-3.2167832167832255,14.3,14.17,13.5,2.2912047302291016,13.774000000000001,2026-09-08,6,2.1187957835088214,2026-09-08,12.55,10.278884462151394,1,0,13.53,6,1.764705882352935,0.8529411764705882,34,165,53.42833744864776,"{'close_strength': 7.611940298507459, 'breakout_proximity': 7.174825174825162, 'recent_signal': 1.428571428571429, 'price_momentum': 1.1863592699327485, 'active_volume': 2.225469628771744, 'industry_breadth': 8.529411764705882, 'turnover': 8.646333333333335, 'float_cap': 10, 'liquidity': 1.62542655, 'controlled_5d_move': 5}"
600343.SH,航天动力,通用设备,其他通用设备,20.02,0.30060120240480437,0.2769230769230771,0.6552498978233454,4.6771,127.76890126,6.00048817,-3.5180722891566263,20.75,20.49,19.84,4.926624737945495,19.838,2026-09-10,4,2.9298142173063613,2026-09-08,18.1,10.607734806629821,3,0,19.08,3,5.758055995773903,0.8235294117647058,51,124,53.23090823286397,"{'close_strength': 4.153846153846157, 'breakout_proximity': 6.722891566265061, 'recent_signal': 4.2857142857142865, 'price_momentum': 2.167668670674674, 'active_volume': 0.7762494891167271, 'industry_breadth': 8.235294117647058, 'turnover': 10, 'float_cap': 6.8892439496, 'liquidity': 5, 'controlled_5d_move': 5}"
000862.SZ,银星能源,电力,风力发电,5.65,0.5338078291815096,0.40000000000000213,0.8231595774116574,3.6255,40.2951559,1.4599511576,-4.721753794266437,5.93,5.8,5.55,3.669724770642202,5.61,2026-09-11,3,2.7041815746437927,2026-09-10,5.38,5.018587360594795,2,0,5.62,2,1.9855595667870096,0.375,16,100,53.20367718591356,"{'close_strength': 6.000000000000032, 'breakout_proximity': 4.917369308600344, 'recent_signal': 5.7142857142857135, 'price_momentum': 2.556346381969183, 'active_volume': 1.6157978870582868, 'industry_breadth': 3.75, 'turnover': 10, 'float_cap': 10, 'liquidity': 3.649877894, 'controlled_5d_move': 5}"
601016.SH,节能风电,电力,风力发电,3.43,-0.8670520231213841,0.45454545454545564,1.1424645251679657,2.6011,207.11232829,5.37798981,-2.5568181818181768,3.52,3.49,3.38,0.8797653958944274,3.426,2026-09-15,1,2.1735635588258826,2026-09-15,3.32,3.3132530120482118,1,0,3.43,1,-0.8670520231213841,0.375,16,53,53.124125905920664,"{'close_strength': 6.818181818181834, 'breakout_proximity': 8.164772727272736, 'recent_signal': 8.571428571428573, 'price_momentum': 0.22157996146435988, 'active_volume': 3.2123226258398283, 'industry_breadth': 3.75, 'turnover': 8.670333333333334, 'float_cap': 3.7155068684000003, 'liquidity': 5, 'controlled_5d_move': 5}"
002735.SZ,王子新材,包装印刷,塑料包装,12.47,-0.23999999999999577,0.7261904761904777,0.9951989875449487,15.6184,35.54689471,5.4639286977,-8.845029239766077,13.68,12.7,11.86,5.857385398981352,12.716000000000001,2026-09-11,3,3.63494232718183,2026-09-10,11.61,7.407407407407418,2,0,12.47,3,-0.23999999999999577,0.625,8,86,52.854204461534295,"{'close_strength': 10.892857142857165, 'breakout_proximity': 0, 'recent_signal': 5.7142857142857135, 'price_momentum': 1.2666666666666737, 'active_volume': 2.4759949377247437, 'industry_breadth': 6.25, 'turnover': 6.2544, 'float_cap': 10, 'liquidity': 5, 'controlled_5d_move': 5}"
600198.SH,大唐电信,半导体,通信终端及配件,7.74,0.78125,0.741935483870968,0.559651696583431,1.5337,100.77091452,1.54153984,-6.521739130434778,8.28,7.82,7.51,-2.6415094339622636,7.896,2026-09-11,3,2.1300345469180146,2026-09-09,7.63,1.4416775884665833,2,0,7.68,4,-2.6415094339622636,0.8571428571428571,28,106,52.834492683577125,"{'close_strength': 11.12903225806452, 'breakout_proximity': 2.2173913043478333, 'recent_signal': 5.7142857142857135, 'price_momentum': 2.96875, 'active_volume': 0.29825848291715473, 'industry_breadth': 8.571428571428571, 'turnover': 5.112333333333333, 'float_cap': 7.969163419199999, 'liquidity': 3.8538496, 'controlled_5d_move': 5}"
000409.SZ,云鼎科技,IT服务,IT服务Ⅲ,8.83,-3.49726775956285,0.28947368421052555,2.0723277980926373,2.0997,52.13884537,1.0972357012,-8.969072164948443,9.7,9.1,8.72,-2.6460859977949447,8.948,2026-09-15,1,4.31704922124429,2026-09-15,8.82,0.11337868480725266,1,0,8.83,1,-3.49726775956285,0.7164179104477612,134,32,52.59588736772725,"{'close_strength': 4.342105263157883, 'breakout_proximity': 0, 'recent_signal': 8.571428571428573, 'price_momentum': 0, 'active_volume': 7.861638990463186, 'industry_breadth': 7.164179104477611, 'turnover': 6.999, 'float_cap': 9.9144461852, 'liquidity': 2.743089253, 'controlled_5d_move': 5}"
002728.SZ,特一药业,中药,中药Ⅲ,9.18,0.7683863885839859,0.8888888888888911,0.8015591250291711,2.4174,46.02015702,1.1043952320000001,-5.749486652977421,9.74,9.2,9.02,-2.857142857142836,9.204,2026-09-08,6,3.3334398762315467,2026-09-08,9.04,1.5486725663716783,1,0,9.09,6,-4.0752351097178785,0.4117647058823529,68,153,52.529416194048025,"{'close_strength': 13.333333333333366, 'breakout_proximity': 3.375770020533869, 'recent_signal': 1.428571428571429, 'price_momentum': 2.947310647639976, 'active_volume': 1.5077956251458557, 'industry_breadth': 4.117647058823529, 'turnover': 8.058, 'float_cap': 10, 'liquidity': 2.76098808, 'controlled_5d_move': 5}"
001319.SZ,铭科精技,汽车零部件,车身附件及饰件,21.98,-0.31746031746031633,0.2676056338028184,0.8705183163659459,5.179,18.02362198,0.9371353214,-4.434782608695653,23.0,22.5,21.79,7.2870871704690865,21.78,2026-09-11,3,5.820172113831242,2026-09-11,19.9,10.452261306532673,1,0,21.84,3,-1.2578616352201255,0.6666666666666666,45,84,52.07585899784704,"{'close_strength': 4.014084507042275, 'breakout_proximity': 5.34782608695652, 'recent_signal': 5.7142857142857135, 'price_momentum': 1.1375661375661394, 'active_volume': 1.8525915818297296, 'industry_breadth': 6.666666666666666, 'turnover': 10, 'float_cap': 10, 'liquidity': 2.3428383034999998, 'controlled_5d_move': 5}"
603331.SH,百达精工,通用设备,其他通用设备,13.05,2.352941176470602,0.5212765957446813,0.9916366389368074,3.0929,26.3839158,0.82094822,-6.7190850607576795,13.99,13.5,12.56,-5.912040374909877,13.110000000000001,2026-09-08,6,3.832004346480254,2026-09-08,12.55,3.984063745019917,1,0,12.75,6,-4.044117647058821,0.8235294117647058,51,152,52.00317593005389,"{'close_strength': 7.81914893617022, 'breakout_proximity': 1.9213724088634807, 'recent_signal': 1.428571428571429, 'price_momentum': 5.588235294117671, 'active_volume': 2.458183194684037, 'industry_breadth': 8.235294117647058, 'turnover': 10, 'float_cap': 10, 'liquidity': 2.05237055, 'controlled_5d_move': 2.5}"
601279.SH,英利汽车,汽车零部件,其他汽车零部件,3.41,0.5899705014749346,0.7333333333333337,0.8904208000011169,1.2871,54.0753026,0.69039445,-8.333333333333337,3.72,3.45,3.3,-1.445086705202303,3.428,2026-09-14,2,4.68136055005388,2026-09-14,3.35,1.7910447761193993,1,0,3.39,2,-3.672316384180785,0.8245614035087719,57,60,51.843833368075344,"{'close_strength': 11.000000000000005, 'breakout_proximity': 0, 'recent_signal': 7.142857142857143, 'price_momentum': 2.6499508357915573, 'active_volume': 1.9521040000055845, 'industry_breadth': 8.24561403508772, 'turnover': 4.290333333333333, 'float_cap': 9.836987896, 'liquidity': 1.725986125, 'controlled_5d_move': 5}"
603083.SH,剑桥科技,通信设备,通信终端及配件,223.63,3.3410351201478727,0.5999999999999995,0.9950601303684381,9.4565,616.29833892,58.06375764,-5.9864631941817015,237.87,229.09,215.44,2.1188182108772047,223.56,2026-09-08,6,2.3288998246856747,2026-09-08,213.5,4.7447306791569055,1,0,216.4,6,0.5982905982905962,0.8571428571428571,28,160,51.73066439414942,"{'close_strength': 8.999999999999993, 'breakout_proximity': 3.020305208727448, 'recent_signal': 1.428571428571429, 'price_momentum': 7.235058533579788, 'active_volume': 2.4753006518421907, 'industry_breadth': 8.571428571428571, 'turnover': 10, 'float_cap': 0, 'liquidity': 5, 'controlled_5d_move': 5}"
002462.SZ,嘉事堂,医药商业,医药流通,12.11,0.2483443708609201,0.759999999999998,0.8195524590110549,0.7425,35.29706544,0.2611477188,-4.1930379746835555,12.64,12.17,11.92,-2.3387096774193594,12.136,2026-09-14,2,2.4237780360668446,2026-09-14,11.88,1.9360269360269244,1,0,12.08,2,-1.7045454545454586,0.5416666666666666,24,71,51.47617239098859,"{'close_strength': 11.39999999999997, 'breakout_proximity': 5.710443037974667, 'recent_signal': 7.142857142857143, 'price_momentum': 2.0805739514348667, 'active_volume': 1.5977622950552743, 'industry_breadth': 5.416666666666666, 'turnover': 2.475, 'float_cap': 10, 'liquidity': 0.652869297, 'controlled_5d_move': 5}"
002508.SZ,老板电器,厨卫电器,厨房电器,16.57,0.6071645415907767,0.6436781609195407,0.8538482548622879,1.1386,154.69847891,1.7405533943,-3.997682502896882,17.26,16.88,16.01,4.0175768989328065,16.657999999999998,2026-09-11,3,3.5694800646427267,2026-09-10,15.75,5.2063492063492145,2,0,16.47,3,1.4696876913655954,0.6666666666666666,6,90,51.4462275467129,"{'close_strength': 9.65517241379311, 'breakout_proximity': 6.003476245654676, 'recent_signal': 5.7142857142857135, 'price_momentum': 2.678607569317961, 'active_volume': 1.7692412743114394, 'industry_breadth': 6.666666666666666, 'turnover': 3.7953333333333332, 'float_cap': 5.812060843599999, 'liquidity': 4.3513834857500004, 'controlled_5d_move': 5}"
001390.SZ,古麒绒材,纺织制造,其他纺织,16.49,0.6715506715506692,0.8333333333333235,0.6005112847456421,1.0433,19.41850857,0.20228518,-6.572237960339944,17.65,16.53,16.29,-2.6564344746163093,16.604,2026-09-11,3,2.143701767591865,2026-09-11,16.34,0.9179926560587415,1,0,16.38,3,-2.020202020202022,0.875,16,112,51.37778260008831,"{'close_strength': 12.499999999999853, 'breakout_proximity': 2.141643059490084, 'recent_signal': 5.7142857142857135, 'price_momentum': 2.785917785917782, 'active_volume': 0.5025564237282104, 'industry_breadth': 8.75, 'turnover': 3.477666666666666, 'float_cap': 10, 'liquidity': 0.50571295, 'controlled_5d_move': 5}"
002842.SZ,翔鹭钨业,小金属,钨,35.95,-1.7759562841530019,0.9057591623036653,2.0868956090660573,20.2938,96.51212495,19.1702089583,-11.887254901960775,40.8,36.13,34.22,4.05209840810421,34.624,2026-09-15,1,3.545075092176859,2026-09-15,35.44,1.4390519187359008,1,0,35.95,1,-1.7759562841530019,0.0,4,34,51.36927571998051,"{'close_strength': 13.586387434554979, 'breakout_proximity': 0, 'recent_signal': 8.571428571428573, 'price_momentum': 0, 'active_volume': 7.9344780453302866, 'industry_breadth': 0.0, 'turnover': 3.137466666666666, 'float_cap': 8.139515002000001, 'liquidity': 5, 'controlled_5d_move': 5}"
002191.SZ,劲嘉股份,包装印刷,纸包装,3.59,0.27932960893854997,0.8333333333333296,0.5122899059370952,0.4882,50.35748645,0.24464182550000002,-4.774535809018577,3.77,3.6,3.54,-2.179836512261568,3.606,2026-09-14,2,2.008239364082759,2026-09-14,3.55,1.1267605633802802,1,0,3.58,2,-1.9125683060109422,0.7272727272727273,22,81,51.172084685722886,"{'close_strength': 12.499999999999943, 'breakout_proximity': 4.838196286472135, 'recent_signal': 7.142857142857143, 'price_momentum': 2.1322160148975833, 'active_volume': 0.06144952968547612, 'industry_breadth': 7.272727272727273, 'turnover': 1.6273333333333335, 'float_cap': 9.985700542, 'liquidity': 0.61160456375, 'controlled_5d_move': 5}"
605222.SH,起帆电缆,电网设备,线缆部件及其他,22.77,-0.35010940919038,0.5316455696202514,0.6986627132963984,2.0713,94.01910606,1.94863115,-4.966611018363942,23.96,23.14,22.35,-2.8169014084507005,22.752,2026-09-09,5,2.2035529957028315,2026-09-09,22.09,3.0783159800814808,1,0,22.48,5,-2.8169014084507005,0.8,40,147,50.47352139099874,"{'close_strength': 7.974683544303772, 'breakout_proximity': 4.550083472454087, 'recent_signal': 2.8571428571428568, 'price_momentum': 1.0831509846826999, 'active_volume': 0.993313566481992, 'industry_breadth': 8.0, 'turnover': 6.904333333333334, 'float_cap': 8.2392357576, 'liquidity': 4.871577875, 'controlled_5d_move': 5}"
002223.SZ,鱼跃医疗,医疗器械,医疗设备,25.92,-0.5753739930955071,0.3529411764705936,1.308198195464002,0.903,244.24242336,2.2065283035,-2.1517553793884314,26.49,26.25,25.74,0.8168028004667649,25.650000000000002,2026-09-15,1,2.1670937242924735,2026-09-15,25.45,1.846758349705313,1,0,25.92,1,-0.5753739930955071,0.7777777777777778,45,54,50.404694981610106,"{'close_strength': 5.294117647058904, 'breakout_proximity': 8.772366930917354, 'recent_signal': 8.571428571428573, 'price_momentum': 0.7077100115074881, 'active_volume': 4.040990977320011, 'industry_breadth': 7.777777777777778, 'turnover': 3.01, 'float_cap': 2.2303030656, 'liquidity': 5, 'controlled_5d_move': 5}"
603218.SH,日月股份,风电设备,风电零部件,9.36,-2.1943573667711713,0.24444444444444358,1.6416315003821187,1.5716,96.3084564,1.51772489,-4.684317718940944,9.82,9.7,9.25,0.8620689655172598,9.376,2026-09-15,1,2.690679755065089,2026-09-11,9.18,1.9607843137254832,2,0,9.24,1,-0.42553191489362874,0.5185185185185185,27,39,50.28560198244626,"{'close_strength': 3.6666666666666536, 'breakout_proximity': 4.973523421588584, 'recent_signal': 8.571428571428573, 'price_momentum': 0, 'active_volume': 5.708157501910593, 'industry_breadth': 5.185185185185185, 'turnover': 5.238666666666667, 'float_cap': 8.147661744, 'liquidity': 3.794312225, 'controlled_5d_move': 5}"
600100.SH,同方股份,计算机设备,其他计算机设备,6.8,0.2949852507374562,0.8235294117647044,0.9210470496738683,0.6049,227.82024360000003,1.36523481,-4.090267983074758,7.09,6.83,6.66,-0.2932551319648202,6.8420000000000005,2026-09-11,3,2.22826703483988,2026-09-11,6.7,1.4925373134328401,1,0,6.78,3,-2.5787965616045905,0.8548387096774194,62,110,50.060366626850104,"{'close_strength': 12.352941176470566, 'breakout_proximity': 5.8645980253878625, 'recent_signal': 5.7142857142857135, 'price_momentum': 2.1583087512290935, 'active_volume': 2.1052352483693415, 'industry_breadth': 8.548387096774194, 'turnover': 2.0163333333333333, 'float_cap': 2.887190255999999, 'liquidity': 3.4130870250000003, 'controlled_5d_move': 5}"
002039.SZ,黔源电力,电力,水力发电,19.47,-0.4601226993865004,0.5106382978723384,0.8478974865136226,1.1211,83.24556207,0.9316886363000001,-1.9143576826196607,19.85,19.7,19.23,0.051387461459384554,19.55,2026-09-11,3,2.0515248132881188,2026-09-11,19.16,1.617954070981198,1,0,19.47,3,-0.4601226993865004,0.5,12,117,49.878005699981905,"{'close_strength': 7.659574468085076, 'breakout_proximity': 9.128463476070507, 'recent_signal': 5.7142857142857135, 'price_momentum': 0.8997955010224994, 'active_volume': 1.7394874325681131, 'industry_breadth': 5.0, 'turnover': 3.7369999999999997, 'float_cap': 8.670177517199999, 'liquidity': 2.3292215907500005, 'controlled_5d_move': 5}"
600356.SH,恒丰纸业,造纸,特种纸,9.26,1.2021857923497192,0.7999999999999972,0.5836035127067314,1.4592,27.662527639999997,0.40063285,-6.085192697768759,9.86,9.31,9.06,-0.9625668449197877,9.318,2026-09-08,6,2.093013823619588,2026-09-08,9.1,1.758241758241752,1,0,9.15,5,-1.5940488841657885,0.8571428571428571,14,166,49.82612029579668,"{'close_strength': 11.999999999999957, 'breakout_proximity': 2.872210953346861, 'recent_signal': 1.428571428571429, 'price_momentum': 3.670309653916199, 'active_volume': 0.41801756353365693, 'industry_breadth': 8.571428571428571, 'turnover': 4.864, 'float_cap': 10, 'liquidity': 1.0015821249999999, 'controlled_5d_move': 5}"
600776.SH,东方通信,通信设备,其他通信设备,13.55,1.4221556886227615,0.6724137931034492,0.4840975452127702,2.5072,129.53801355,3.23464691,-7.571623465211452,14.66,13.74,13.16,-3.4212401995723174,13.764,2026-09-09,5,2.47611669938519,2026-09-09,13.3,1.8796992481203034,1,0,13.36,5,-3.4212401995723396,0.9166666666666666,12,146,49.46532016158202,"{'close_strength': 10.086206896551738, 'breakout_proximity': 0.6425648021828216, 'recent_signal': 2.8571428571428568, 'price_momentum': 4.036926147704603, 'active_volume': 0, 'industry_breadth': 9.166666666666666, 'turnover': 8.357333333333333, 'float_cap': 6.8184794580000005, 'liquidity': 5, 'controlled_5d_move': 2.5}"
603966.SH,法兰泰克,专用设备,能源及重型设备,7.34,0.6858710562414272,0.75,0.7494245629642926,0.8805,38.14576714,0.3338309,-9.382716049382712,8.1,7.38,7.22,-1.0781671159029615,7.312,2026-09-14,2,2.498329796924405,2026-09-14,7.1,3.3802816901408406,1,0,7.29,2,-1.3440860215053863,0.8064516129032258,62,69,49.28385843044658,"{'close_strength': 11.25, 'breakout_proximity': 0, 'recent_signal': 7.142857142857143, 'price_momentum': 2.8097850937357123, 'active_volume': 1.247122814821463, 'industry_breadth': 8.064516129032258, 'turnover': 2.9349999999999996, 'float_cap': 10, 'liquidity': 0.8345772499999999, 'controlled_5d_move': 5}"
605155.SH,西大门,家居用品,其他家居用品,14.35,-0.692041522491349,0.31707317073170477,1.0448773437313872,1.4742,26.8959754,0.3984326,-5.0925925925925934,15.12,14.63,14.22,-2.777777777777768,14.256,2026-09-15,1,2.2723990492350823,2026-09-15,13.83,3.7599421547360734,1,0,14.35,1,-0.692041522491349,0.7083333333333334,24,46,48.91970292468661,"{'close_strength': 4.756097560975571, 'breakout_proximity': 4.36111111111111, 'recent_signal': 8.571428571428573, 'price_momentum': 0.513264129181085, 'active_volume': 2.7243867186569357, 'industry_breadth': 7.083333333333334, 'turnover': 4.914, 'float_cap': 10, 'liquidity': 0.9960815000000001, 'controlled_5d_move': 5}"
603637.SH,镇海股份,建筑装饰,化学工程,14.22,-2.268041237113405,0.4210526315789475,1.104109755590499,4.0451,33.94113498000001,1.37160619,-11.677018633540381,16.1,14.55,13.98,-3.9189189189189233,14.168000000000001,2026-09-15,1,2.289088316719703,2026-09-15,13.73,3.5688273852876984,1,0,14.22,1,-2.268041237113405,0.42857142857142855,7,45,48.122496583779565,"{'close_strength': 6.315789473684212, 'breakout_proximity': 0, 'recent_signal': 8.571428571428573, 'price_momentum': 0, 'active_volume': 3.020548777952495, 'industry_breadth': 4.285714285714286, 'turnover': 10, 'float_cap': 10, 'liquidity': 3.429015475, 'controlled_5d_move': 2.5}"
000539.SZ,粤电力A,电力,火力发电,5.31,0.5681818181818121,0.5624999999999987,0.6000123343724982,1.9195,135.69104439,2.6042450089,-4.838709677419361,5.58,5.38,5.22,-0.5617977528090123,5.356,2026-09-10,4,2.0941060887912446,2026-09-09,5.15,3.1067961165048397,2,0,5.28,3,-0.5617977528089901,0.41379310344827586,29,132,47.68747039730016,"{'close_strength': 8.43749999999998, 'breakout_proximity': 4.741935483870958, 'recent_signal': 4.2857142857142865, 'price_momentum': 2.6136363636363535, 'active_volume': 0.5000616718624912, 'industry_breadth': 4.137931034482759, 'turnover': 6.398333333333333, 'float_cap': 6.5723582244, 'liquidity': 5, 'controlled_5d_move': 5}"
000690.SZ,宝新能源,电力,火力发电,5.25,-0.1901140684410607,0.5555555555555545,0.477467632759588,1.9862,114.1595805,2.2624208406,-3.669724770642202,5.45,5.29,5.2,-2.957486136783738,5.26,2026-09-09,5,2.9944804082276537,2026-09-09,5.09,3.143418467583503,1,0,5.25,5,-2.957486136783738,0.41379310344827586,29,141,47.22791340159386,"{'close_strength': 8.333333333333318, 'breakout_proximity': 6.4954128440366965, 'recent_signal': 2.8571428571428568, 'price_momentum': 1.3498098859315655, 'active_volume': 0, 'industry_breadth': 4.137931034482759, 'turnover': 6.620666666666667, 'float_cap': 7.4336167799999995, 'liquidity': 5, 'controlled_5d_move': 5}"
603661.SH,恒林股份,家居用品,成品家居,31.18,-0.1920614596670922,0.5185185185185182,0.6012239186539317,2.1062,43.3610906,0.91604842,-7.751479289940821,33.8,31.7,30.62,0.03208213025343021,31.52,2026-09-14,2,4.037290169960682,2026-09-14,29.95,4.106844741235394,1,0,31.18,2,-6.310096153846157,0.5294117647058824,17,61,46.75100517660701,"{'close_strength': 7.777777777777772, 'breakout_proximity': 0.37278106508876796, 'recent_signal': 7.142857142857143, 'price_momentum': 1.3465642338881798, 'active_volume': 0.5061195932696583, 'industry_breadth': 5.294117647058823, 'turnover': 7.020666666666666, 'float_cap': 10, 'liquidity': 2.2901210499999998, 'controlled_5d_move': 5}"
000657.SZ,中钨高新,小金属,钨,62.04,-0.30531897798489194,0.7672131147540978,1.5075980394032829,5.4479,901.7216208,48.4018996085,-10.605187319884735,69.4,62.75,59.7,2.5454545454545396,60.276,2026-09-15,1,2.3588109154363655,2026-09-15,60.57,2.426944031698852,1,0,62.04,1,-0.30531897798489194,0.0,4,43,46.27541719311497,"{'close_strength': 11.508196721311467, 'breakout_proximity': 0, 'recent_signal': 8.571428571428573, 'price_momentum': 1.1578017033585135, 'active_volume': 5.0379901970164145, 'industry_breadth': 0.0, 'turnover': 10, 'float_cap': 0, 'liquidity': 5, 'controlled_5d_move': 5}"
605305.SH,中际联合,工程机械,工程机械整机,31.82,-1.759802408150668,0.14666666666666592,1.2440380718679145,2.018,67.623864,1.36804743,-6.0248080330773774,33.86,32.46,31.71,0.993050242764637,31.768,2026-09-15,1,2.3827102833682225,2026-09-15,31.23,1.8892090938200434,1,0,31.82,1,-1.759802408150668,0.43478260869565216,23,42,46.244063649775256,"{'close_strength': 2.1999999999999886, 'breakout_proximity': 2.962787950383934, 'recent_signal': 8.571428571428573, 'price_momentum': 0, 'active_volume': 3.7201903593395724, 'industry_breadth': 4.3478260869565215, 'turnover': 6.726666666666667, 'float_cap': 9.29504544, 'liquidity': 3.420118575, 'controlled_5d_move': 5}"
600855.SH,航天长峰,军工电子,军工电子Ⅲ,13.18,-0.3779289493575311,0.6774193548387085,0.4989926723592874,2.1381,61.63491246,1.31001881,-9.10344827586207,14.5,13.38,12.76,-5.111591072714194,13.52,2026-09-09,5,2.653433258999165,2026-09-08,12.74,3.4536891679748827,2,0,13.18,5,-2.370370370370367,0.9672131147540983,61,143,46.16399993826858,"{'close_strength': 10.161290322580628, 'breakout_proximity': 0, 'recent_signal': 2.8571428571428568, 'price_momentum': 1.0367850844041149, 'active_volume': 0, 'industry_breadth': 9.672131147540984, 'turnover': 7.127, 'float_cap': 9.5346035016, 'liquidity': 3.275047025, 'controlled_5d_move': 2.5}"
603677.SH,奇精机械,白色家电,家电零部件Ⅲ,13.23,0.5319148936170137,0.75,0.6446528476014147,0.7976,25.48109907,0.20238182,-8.758620689655173,14.5,13.3,13.02,-5.093256814921077,13.406,2026-09-14,2,2.4973558125819455,2026-09-14,13.13,0.7616146230007503,1,0,13.16,2,-4.199855177407674,0.8529411764705882,34,70,45.86334585159845,"{'close_strength': 11.25, 'breakout_proximity': 0, 'recent_signal': 7.142857142857143, 'price_momentum': 2.55319148936169, 'active_volume': 0.7232642380070736, 'industry_breadth': 8.529411764705882, 'turnover': 2.6586666666666665, 'float_cap': 10, 'liquidity': 0.50595455, 'controlled_5d_move': 2.5}"
002510.SZ,天汽模,汽车零部件,其他汽车零部件,5.57,-0.17921146953404632,0.6000000000000012,0.42125763484429535,1.0861,56.54086391,0.6135185614,-7.011686143572615,5.99,5.63,5.48,-1.590106007067138,5.72,2026-09-11,3,2.446574215003245,2026-09-11,5.55,0.3603603603603789,1,0,5.57,3,-5.752961082910324,0.8245614035087719,57,104,45.702846598557784,"{'close_strength': 9.000000000000018, 'breakout_proximity': 1.4824707846410772, 'recent_signal': 5.7142857142857135, 'price_momentum': 1.3679808841099228, 'active_volume': 0, 'industry_breadth': 8.24561403508772, 'turnover': 3.620333333333334, 'float_cap': 9.738365443600001, 'liquidity': 1.5337964035000002, 'controlled_5d_move': 5}"
002378.SZ,章源钨业,小金属,钨,24.13,-2.4656426839126944,0.7107438016528916,1.685391896024196,3.6879,288.57016327,10.521377331099998,-8.563849943160296,26.39,24.48,23.27,1.2164429530201248,23.772,2026-09-15,1,3.504439669767745,2026-09-15,24.01,0.49979175343606297,1,0,24.13,1,-2.4656426839126944,0.0,4,35,45.61673854554292,"{'close_strength': 10.661157024793374, 'breakout_proximity': 0, 'recent_signal': 8.571428571428573, 'price_momentum': 0, 'active_volume': 5.92695948012098, 'industry_breadth': 0.0, 'turnover': 10, 'float_cap': 0.4571934691999991, 'liquidity': 5, 'controlled_5d_move': 5}"
000531.SZ,穗恒运A,电力,火力发电,5.76,-0.5181347150259086,0.42857142857142677,0.7920885924352729,1.0698,52.4013408,0.55989146,-3.5175879396984966,5.97,5.84,5.7,-0.34602076124568004,5.798,2026-09-11,3,2.13266582653079,2026-09-11,5.68,1.4084507042253502,1,0,5.76,3,-1.7064846416382395,0.41379310344827586,29,114,45.13763305625864,"{'close_strength': 6.428571428571401, 'breakout_proximity': 6.723618090452255, 'recent_signal': 5.7142857142857135, 'price_momentum': 0.8031088082901523, 'active_volume': 1.4604429621763644, 'industry_breadth': 4.137931034482759, 'turnover': 3.5660000000000003, 'float_cap': 9.903946368, 'liquidity': 1.3997286500000001, 'controlled_5d_move': 5}"
